"logFC" "logCPM" "PValue" "FDR"
"SUMF2" 0.795427830129197 4.73604220710296 0.0965641554836049 0.982962910580253
"TFDP2" -0.806921887937576 2.00397728039849 0.096576577246756 0.982962910580253
"MROH7" 0.785513694727174 5.74987002182525 0.0966307224615073 0.982962910580253
"PRPS1L1" -0.79155275033048 6.49429642787765 0.0966371110059028 0.982962910580253
"GPR176" -0.787824194451292 5.02508015152713 0.0966765009599343 0.982962910580253
"CDC45" 0.796799696663098 4.26003491258173 0.0967003797659185 0.982962910580253
"CX3CR1" 0.790480761562893 6.28023881421797 0.096763227088695 0.982962910580253
"EFNB1" -0.79084357421265 6.81857030663693 0.096893696045025 0.982962910580253
"OVGP1" 1.04803270019339 -2.26253380681099 0.097025712099822 0.982962910580253
"MFSD12" 0.786566870127751 6.02005627301614 0.0970302382263241 0.982962910580253
"TDGF1" -0.796756825628233 4.58461789903716 0.0970390921244659 0.982962910580253
"SRSF11" 0.789014242202884 6.17366328148198 0.0970997995264258 0.982962910580253
"FAM182B" -0.789693048590062 6.30587715483551 0.0971225267885789 0.982962910580253
"DUSP1" 0.790220094085793 7.133145383976 0.0971652745279926 0.982962910580253
"PFN3" -0.857964710651639 -0.398017979972227 0.0972734454218028 0.982962910580253
"RCOR3" -0.789649128730919 3.6109145763663 0.0972930344254354 0.982962910580253
"MT3" 0.783159949453584 5.5036769931638 0.0973439130012349 0.982962910580253
"EFCAB3" -0.784740208223301 5.10707508084154 0.0974078769887394 0.982962910580253
"ZDHHC8" -0.783645404433865 5.82197571409841 0.0974126127657606 0.982962910580253
"IER2" -0.789192776290713 3.67458763625789 0.0975714394198106 0.982962910580253
"PEX2" 0.791065794583564 3.88461137586086 0.0976262802442907 0.982962910580253
"CWC15" 0.793656048718491 3.15538484209885 0.0977048247421263 0.982962910580253
"RP5-864K19.6" -0.796291968419631 4.51554058406046 0.0977242391786345 0.982962910580253
"CPN2" -0.78395770964432 5.98370895430403 0.0978513153118268 0.982962910580253
"FASTKD1" -0.786701221403561 6.14671688485572 0.0978617880837728 0.982962910580253
"PSMD4" -0.782262115518795 5.86085714722847 0.0980062533351368 0.982962910580253
"OR2G2" -0.786355275284799 6.15024525282312 0.0980344574679666 0.982962910580253
"CBWD2" -0.78211092928488 5.69177943179725 0.0980378214949661 0.982962910580253
"EFCAB1" 0.782165818161242 5.73799367248736 0.0980430268736004 0.982962910580253
"SLC1A2" 0.908308251911458 -1.27660920185288 0.098055426179667 0.982962910580253
"AL133335.1" 0.788102102686759 6.74997941766996 0.0980601551929516 0.982962910580253
"TMCC2" 0.78252083320743 5.16541718530068 0.098094576557952 0.982962910580253
"FAM151A" -0.787561702248163 4.8980950958251 0.0981761138187162 0.982962910580253
"AKAP6" -0.786782176588624 6.21260658131752 0.0981856539858408 0.982962910580253
"MGEA5" -0.785712624902768 4.96729075466611 0.0981946089579614 0.982962910580253
"ANAPC13" 0.830099645295654 0.461215960704947 0.0982995730160466 0.982962910580253
"DEFB113" 0.781385299423077 5.61486363319584 0.0983376404392331 0.982962910580253
"GABRB3" -0.781686050704561 5.91793350698522 0.0983420609488977 0.982962910580253
"KCNE1B" -0.787243243015176 6.54122901829984 0.0984368734366838 0.982962910580253
"CRYBA4" -0.787347084947169 7.86435669744453 0.0984434748245361 0.982962910580253
"SLAMF6" -0.787111057564437 7.10243846075968 0.0984561249338156 0.982962910580253
"FKBP2" 0.779963271387669 5.29840473271614 0.0985370445581573 0.982962910580253
"MRPS18C" -0.789744761892809 4.77364746406612 0.0986100009886981 0.982962910580253
"SCAP" -0.780825688853465 5.87841009365822 0.0986210410233029 0.982962910580253
"SYT9" -0.789982972109945 3.26194439746735 0.098646156990958 0.982962910580253
"MFGE8" 0.780601360311069 5.80865427314985 0.0987173603964236 0.982962910580253
"KIAA1324" 0.792568260295873 4.32774454220504 0.0987909378207425 0.982962910580253
"PATE4" -0.801816043149789 1.93554051733549 0.0987962875902162 0.982962910580253
"RGCC" 0.782905095507616 6.05607576222679 0.0988332313523426 0.982962910580253
"UCMA" -0.786510304622518 7.63770483383264 0.0988544121610003 0.982962910580253
"TAS1R1" -0.791518849345695 4.63334834729729 0.098885403761959 0.982962910580253
"TMEM256-PLSCR3" -0.785132538696703 6.22014913032115 0.0988968786307171 0.982962910580253
"PXT1" 0.826302992710829 0.538174099244214 0.0989078782746726 0.982962910580253
"LEUTX" -0.791414066413602 3.0590181120829 0.0989617725603241 0.982962910580253
"CACNA1H" -0.78091842758303 5.10295116355207 0.0990495594533962 0.982962910580253
"VPS13C" -0.785866546826104 7.76455167251935 0.0990951410654637 0.982962910580253
"FGF21" -0.795048654252625 2.5481860943817 0.0991834127397782 0.982962910580253
"FSTL1" 0.786022408451137 4.85631610247465 0.0993203454064941 0.982962910580253
"OCIAD1" 0.789401355519852 4.16202126369857 0.0993578252814449 0.982962910580253
"LDHC" 0.78508434861117 7.41921101190525 0.0994117019626163 0.982962910580253
"SPATA31A3" -2.48317017212469 -4.23401047521126 0.0994389839409071 0.982962910580253
"HSPB1" 0.79125118925867 2.92799128859168 0.0995501449737336 0.982962910580253
"SLC6A2" -0.783686153029736 6.31522153892986 0.0996770858993366 0.982962910580253
"KCNJ3" 0.78413928354072 3.64258213000623 0.0996820607603466 0.982962910580253
"AMMECR1L" -0.784329825308275 7.29287361313917 0.0996905184239543 0.982962910580253
"ZNF706" 0.776926333476055 5.3624530766318 0.09970160766294 0.982962910580253
"AC003002.4" -0.783962513470829 6.3968090872625 0.0997023062522075 0.982962910580253
"FARSB" -0.786597503656473 3.33597130049846 0.0997475653637399 0.982962910580253
"IPO8" 0.791834950998882 4.4973267524906 0.0997596911407767 0.982962910580253
"FCER1A" 0.783587223882004 6.33469580466305 0.0997662173730026 0.982962910580253
"ABI1" 0.785458940821209 3.83046842315987 0.0998020359659403 0.982962910580253
"TMEM220" -0.784045544450053 3.56641445248656 0.0998460459195631 0.982962910580253
"CASP4" -0.783766445755391 6.81047491357709 0.0998840414951999 0.982962910580253
"OGFOD2" -0.779710700033179 6.0186709123926 0.0999150192146512 0.982962910580253
"C3orf62" 0.788535987125592 4.21687519729421 0.0999473440737005 0.982962910580253
"ADSSL1" 0.790967629433118 4.42645565751289 0.0999473763554714 0.982962910580253
"IPO9" 0.784884941837249 4.83799773491538 0.100009176904247 0.982962910580253
"PRSS16" 0.783774508233692 8.61296209559832 0.100011299023931 0.982962910580253
"COA3" -0.775967985526587 5.34242491061204 0.100045299344992 0.982962910580253
"TNFSF18" -0.783349884594413 7.10014985958857 0.100054864855471 0.982962910580253
"POLR3H" -0.782698378429086 6.29106597778601 0.100059121575274 0.982962910580253
"VPS72" 0.78876246293239 4.63732342513298 0.100064240485847 0.982962910580253
"CYP51A1" 0.78881373496349 4.62413377316895 0.100136020064505 0.982962910580253
"C1orf43" -0.783179042845501 6.54303837215778 0.100167249215328 0.982962910580253
"DESI2" 0.777184146646948 5.79002361919964 0.100183925934921 0.982962910580253
"SLC35G6" -0.776962756224131 5.66602481882826 0.100234614239158 0.982962910580253
"USP9Y" 0.787759451443345 3.14214051715061 0.100256140960441 0.982962910580253
"LTBP3" 0.777993114124451 5.11632348062531 0.100272907056431 0.982962910580253
"ACSL4" -0.787812530591843 4.23951378563406 0.100311775687291 0.982962910580253
"SGMS2" 0.790292474177714 4.50789020104096 0.100348402943445 0.982962910580253
"NCKAP1" 0.781946996073593 6.3363914907439 0.100472855111932 0.982962910580253
"PDHX" -0.788895164460021 4.56177006064551 0.100503980977855 0.982962910580253
"MED19" -0.775224863083309 5.30197128006526 0.100531119380909 0.982962910580253
"GRIP2" 0.784936413003384 3.33828867168458 0.10056268931979 0.982962910580253
"B3GNTL1" -0.797301706066436 2.02518102064463 0.100687572508974 0.982962910580253
"DOK7" 0.781952114337272 6.61454823455972 0.100694946657095 0.982962910580253
"AC171558.1" -0.781654223819652 6.81805427492863 0.1007900243933 0.982962910580253
"JUND" 0.774580211633854 5.44682876951404 0.100898981272374 0.982962910580253
"OR4K13" -0.775115395110269 5.57661775134997 0.10092873259969 0.982962910580253
"NEIL3" -0.780491137166524 6.2759702897559 0.100982705599148 0.982962910580253
"ARPP19" -0.788523781395002 4.51763073473044 0.100990502884833 0.982962910580253
"CT47A12" 0.782583632607377 3.82238809994555 0.101000748302534 0.982962910580253
"SPAG11A" 0.773945031572683 5.39291688620198 0.101056255754973 0.982962910580253
"DHX40" -0.775117288995098 5.84584419474514 0.101073230055589 0.982962910580253
"OR7G3" 0.792042284677048 2.53807260880879 0.101103772062849 0.982962910580253
"ADAMTS2" 0.777153552331126 6.03318831519048 0.101141032731499 0.982962910580253
"SSX1" 0.780809784702941 8.2603434846201 0.101183775715409 0.982962910580253
"LBP" 0.79724858200513 1.940187274615 0.101213207426601 0.982962910580253
"CACNG3" 0.787582555839429 2.87774904710765 0.101278610556808 0.982962910580253
"RRS1" -0.774516805591235 5.86405568697928 0.101339251369341 0.982962910580253
"GCNT2" -0.774295243076602 5.85601959039553 0.101436964357224 0.982962910580253
"OR2A42" -0.77573054848668 5.0616395854322 0.101495744940088 0.982962910580253
"ARGFX" -0.773738861655174 5.59103936015828 0.101558228738193 0.982962910580253
"OTX2" 0.811952246306647 0.751495397236958 0.101592925653122 0.982962910580253
"NKAIN2" -0.821645305577336 0.214292625131869 0.101655855871247 0.982962910580253
"EPHA1" 0.781277618712018 4.82403886140653 0.10171203947807 0.982962910580253
"MRPL42" -0.786809985748984 4.51814729634443 0.101724584159494 0.982962910580253
"PLEKHG4B" 0.776954494731124 6.10398992488919 0.101746730615788 0.982962910580253
"LOXHD1" -0.778141267749642 6.17716104863733 0.101747619730258 0.982962910580253
"ZNF181" -0.775340061267395 6.01181946495018 0.101757207036502 0.982962910580253
"WDR82" -0.781505534602454 3.37125922579189 0.101774736077649 0.982962910580253
"CASKIN2" 0.77955257242821 7.90233797323972 0.101775501799383 0.982962910580253
"PF4V1" -0.779948677669778 3.77020503252862 0.101868081557847 0.983175651007423
"D2HGDH" -0.775708435772815 6.06240114515148 0.101968613792335 0.983175651007423
"GPR26" -0.781662477903074 4.77923609986781 0.102006117487724 0.983175651007423
"RNF182" 0.778911072495753 7.2554880746828 0.102021566712131 0.983175651007423
"PANK1" -0.774295362523112 5.07781442433228 0.102042942361561 0.983175651007423
"SLC22A16" 0.789574065793452 2.34009015870011 0.102133690965123 0.983406782513912
"PCDHA11" 0.77225597688444 5.58970082008406 0.102228570509381 0.983406782513912
"KLK6" -0.794627172263844 1.79632922724021 0.102243595740942 0.983406782513912
"SBNO1" -0.772132699256672 5.60907961583009 0.102303068611778 0.983406782513912
"TBC1D1" 0.778127493737449 6.95359695363824 0.102312402514053 0.983406782513912
"DENND3" 0.777101892827748 6.23939967225807 0.102404081909629 0.98373510323263
"MICAL2" -0.78353996854453 4.60379546594477 0.102502299182414 0.98373510323263
"RP11-691N7.6" -0.778314383664454 3.50401069010291 0.102582775252405 0.98373510323263
"WDR54" -0.777531850989488 6.69122592869778 0.102591079755007 0.98373510323263
"CHPF2" -0.781792481112207 4.18268619065514 0.102637962573761 0.98373510323263
"SLC41A2" 0.784755374769786 4.51746432986095 0.102641224390005 0.98373510323263
"LIMS4" 0.776365156590851 6.2605802691611 0.10276232124643 0.983772645524934
"NPIPB5" 0.929609321043162 -1.57799000319271 0.102814416435748 0.983772645524934
"IGBP1" 0.798011861864171 1.51057220207014 0.102892280462125 0.983772645524934
"GALNT8" 0.776961362378336 7.37797413087246 0.102907918293224 0.983772645524934
"PAPSS2" -0.77076096796999 5.21549301157035 0.102907940489404 0.983772645524934
"STK16" -0.776272893448948 3.6350759811365 0.102982151125287 0.983772645524934
"NHLRC1" 0.771868530898395 5.10650362233111 0.102995982720057 0.983772645524934
"OR1L3" -0.780490397127842 4.13891799083487 0.103038041551161 0.983772645524934
"TRIM65" 0.779892070517189 3.25682939680213 0.103117245158513 0.983995679993045
"TPH1" 0.782561809280916 4.34601475566566 0.103159648943407 0.983995679993045
"FAM169A" 0.782848320214096 4.39653939096515 0.103296690762784 0.984785594685807
"MYO15B" -0.769930660050359 5.81280886939494 0.103340787780419 0.984785594685807
"VCY" -0.78474312030041 2.54684798442744 0.103464664233017 0.984816893666961
"PRSS58" -0.77570890540618 3.53634277066047 0.103602370196534 0.984816893666961
"SPATA31A1" -0.768949915369393 5.59929093155154 0.103691023396117 0.984816893666961
"SCN11A" 0.768979622490532 5.83871004765591 0.103789543082742 0.984816893666961
"SEMA3F" -0.774688850495689 7.10287503102282 0.103818906238368 0.984816893666961
"RERE" 0.774180959801889 6.31559133732376 0.103820289263928 0.984816893666961
"SLC20A1" 0.774764839092272 8.05992653848785 0.103831443992759 0.984816893666961
"CCSER2" 0.774161656286842 6.34648872719628 0.103880202477515 0.984816893666961
"RPN2" 0.785677617760558 2.49612620073842 0.103894416131607 0.984816893666961
"LRRC71" -0.781284199470778 2.75709311272842 0.104036369120357 0.984816893666961
"FAT4" -0.772110315804088 6.13333245998171 0.104072334064471 0.984816893666961
"CIPC" -0.781677635415904 2.76183237023314 0.10408541182002 0.984816893666961
"IER5L" -0.778681653602366 4.21709014423351 0.104168168725618 0.984816893666961
"METTL21A" -0.773792357415516 6.44623441219107 0.104209439993554 0.984816893666961
"BLZF1" 0.776889183346706 4.02853356893471 0.104256189805634 0.984816893666961
"OR2T33" 0.773700252911701 6.81300046660741 0.104273090715418 0.984816893666961
"DSG4" 0.770004381837735 6.06258761346669 0.104500169073527 0.984816893666961
"HLTF" -0.773432482239322 3.54415714420657 0.104559411634883 0.984816893666961
"FXYD7" 0.773046061112448 6.6382552092041 0.104582849437074 0.984816893666961
"KIAA1586" -0.77292711264942 7.10981717043835 0.104600828484948 0.984816893666961
"RP13-279N23.2" 0.772916985995593 6.85035212313376 0.104615634651432 0.984816893666961
"UCK1" -0.772836401445165 6.78068965120513 0.104648351770672 0.984816893666961
"BSPH1" 0.77520762669583 4.79799793969461 0.104658174415328 0.984816893666961
"MLST8" -0.772284485365507 3.65424573838763 0.104808027489983 0.984816893666961
"VIPAS39" 0.772453551662677 6.81034494763517 0.104825224742046 0.984816893666961
"PVRIG" 0.773464880866058 3.78722353714891 0.104863639829629 0.984816893666961
"SLITRK2" -0.773099525811923 4.85896766875808 0.104870070293824 0.984816893666961
"CAST" 0.781582005469985 2.55872917740463 0.104871190870407 0.984816893666961
"CNOT2" 0.766442850468251 5.84048632670062 0.104922552258347 0.984816893666961
"RP11-599B13.6" -0.766324910724009 5.83107091125558 0.104952001604186 0.984816893666961
"TONSL" -0.77835538842106 2.92445909610313 0.105026230991118 0.984816893666961
"CANT1" 0.766114144129845 5.79605203314839 0.105060124222715 0.984816893666961
"C12orf4" -0.765373740243414 5.54687005834675 0.105166497638997 0.984816893666961
"DPF3" 0.78602384494594 2.16881763918537 0.10519297621658 0.984816893666961
"LMF1" -0.765653861740699 5.71605743541432 0.105232891068875 0.984816893666961
"EML2" 0.774592080122878 4.02546336159093 0.105254406753931 0.984816893666961
"DRICH1" 0.772473274126328 3.4928029928013 0.105315030057202 0.984816893666961
"AC105009.1" -0.76542979369367 5.82732523825191 0.105357272703896 0.984816893666961
"LRRC49" 0.771163773853814 7.19505769371937 0.105417439935083 0.984816893666961
"TXNRD3" 0.771055681978935 6.9503664878702 0.105433336159042 0.984816893666961
"CTIF" 0.771035819171224 7.28924721961582 0.105501487418703 0.984816893666961
"FIS1" 0.771339784425788 3.72726061414881 0.105582006371799 0.984816893666961
"GLO1" 0.768968908821852 6.14741194579775 0.105590855884979 0.984816893666961
"CCDC70" -0.773130318187807 3.96489387148527 0.105606380926716 0.984816893666961
"RSRP1" 0.770468412004495 6.78606062937337 0.10571423042513 0.984816893666961
"TMEM256" 0.769397347208708 6.23835093087966 0.10581070690733 0.984816893666961
"C1orf146" 0.770873154306923 3.53019547023529 0.105854847672159 0.984816893666961
"INPP5E" -0.772337576631404 3.33972602423116 0.105957352514984 0.984816893666961
"EVI2B" -0.764017391187409 5.78142122990523 0.105979936053383 0.984816893666961
"UBE2R2" -0.764032400360138 5.8494265663225 0.105989946280758 0.984816893666961
"FLG" 0.769358656877132 6.33042598459698 0.105991199001864 0.984816893666961
"CDK11B" -0.766697233147688 5.01147810822878 0.106003493169821 0.984816893666961
"HIST1H4L" -0.762398433394651 5.35606174927194 0.106091139704903 0.984816893666961
"REV3L" 0.772725224414473 4.03613500832716 0.10613701144533 0.984816893666961
"STXBP1" -0.763430525006507 5.71563172604427 0.106236067911994 0.984816893666961
"DEGS1" 0.762290982869722 5.31373184785373 0.106236574211275 0.984816893666961
"STOX2" -0.778621701788483 2.40055197937576 0.106268280629632 0.984816893666961
"SAC3D1" -0.823385489706314 0.0333815267495813 0.106275956091283 0.984816893666961
"CBFA2T2" 0.775677341234095 2.9340182635099 0.106301155913824 0.984816893666961
"MED17" 0.769147105934103 7.26067751627312 0.106340372319403 0.984816893666961
"SLC19A1" -0.895181677700285 -1.14848996546094 0.106343115221489 0.984816893666961
"RIPPLY2" 0.763140780423842 5.77184540513901 0.106396778974337 0.984851632097872
"GOLGA5" -0.762878477673555 5.77319759793311 0.106498159176106 0.984851632097872
"PADI2" 0.831319499544647 -0.205647923824426 0.106605231996311 0.984851632097872
"FPR3" 0.775296662357235 4.40534217568667 0.106672892925601 0.984851632097872
"HERC3" 0.770480179710731 3.91896039571665 0.106690765658344 0.984851632097872
"ACACB" -0.774500672189569 4.5737172159225 0.106710696394651 0.984851632097872
